,url,latitude,longitude,tags,date taken,owner name,views,date uploaded,description,comments
13,https://live.staticflickr.com/667/22632038548_8ffc334294_o.jpg,0,0,"['102d3300', 'nikond3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'lariotrail', 'bicycling', 'losangelesriver', 'lariver', 'river', 'water', 'vastindustrialconcretekafkaesquestructures', 'vicks', 'cloud', 'sky', 'longbeach']",2015-11-15 15:16:06,jjldickinson,44,2015-11-16 01:29:01,,
14,https://live.staticflickr.com/616/23024367996_5807ae58d7_o.jpg,0,0,"['102d3300', 'nikond3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'lariotrail', 'bicycling', 'losangelesriver', 'lariver', 'river', 'water', 'vastindustrialconcretekafkaesquestructures', 'vicks', 'cloud', 'sky', 'longbeach']",2015-11-15 15:15:51,jjldickinson,91,2015-11-16 01:28:49,,
15,https://live.staticflickr.com/590/23061592251_0a8b237c0d_o.jpg,0,0,"['102d3300', 'nikond3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'lariotrail', 'bicycling', 'losangelesriver', 'lariver', 'river', 'water', 'vastindustrialconcretekafkaesquestructures', 'vicks', 'cloud', 'sky', 'tower', 'powerline', 'cable', 'transmissionline', 'hightensionline', 'electricity', 'energy', 'longbeach']",2015-11-15 14:55:00,jjldickinson,192,2015-11-16 01:28:37,,
16,https://live.staticflickr.com/615/22632062957_d0fdb42acb_o.jpg,0,0,"['102d3300', 'nikond3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'lariotrail', 'bicycling', 'cloud', 'sky', 'tower', 'powerline', 'cable', 'transmissionline', 'hightensionline', 'electricity', 'energy', 'longbeach']",2015-11-15 14:47:47,jjldickinson,92,2015-11-16 01:28:25,,
17,https://live.staticflickr.com/5729/23050386425_0a7ae1a027_o.jpg,0,0,"['102d3300', 'nikond3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'lariotrail', 'bicycling', 'horse', 'path', 'riding', 'longbeach']",2015-11-15 14:39:52,jjldickinson,37,2015-11-16 01:28:11,DSC_2015-61.jpg,
18,https://live.staticflickr.com/389/19399624315_b812096348_o.jpg,0,0,"['nikond3300', '102d3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'walking', 'hiking', 'lariotrail', 'losangelesriver', 'lariver', 'river', 'water', 'pch', 'pacificcoasthighway', 'bridge', 'anaheimstreet', 'downtown', 'longbeach']",2015-06-27 18:00:55,jjldickinson,118,2015-07-04 06:27:43,,
19,https://live.staticflickr.com/543/19403747971_c67907f312_o.jpg,0,0,"['nikond3300', '102d3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'walking', 'hiking', 'lariotrail', 'losangelesriver', 'lariver', 'river', 'water', 'pch', 'pacificcoasthighway', 'bridge', 'portoflongbeach', 'polb', 'harbor', 'crane', 'tent', 'longbeach']",2015-06-27 17:59:33,jjldickinson,77,2015-07-04 06:27:38,DSC_8561-61.jpg,
20,https://live.staticflickr.com/432/19212011340_3488bcd3b0_o.jpg,0,0,"['nikond3300', '102d3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'walking', 'hiking', 'lariotrail', 'losangelesriver', 'lariver', 'river', 'water', 'pch', 'pacificcoasthighway', 'bridge', 'anaheimstreet', 'portoflongbeach', 'polb', 'harbor', 'crane', 'longbeach']",2015-06-27 17:59:27,jjldickinson,72,2015-07-04 06:27:33,,
21,https://live.staticflickr.com/338/18778994603_00f06e388c_o.jpg,0,0,"['nikond3300', '102d3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'walking', 'hiking', 'lariotrail', 'losangelesriver', 'lariver', 'river', 'rock', 'riprap', 'levee', 'bicycle', 'lock', 'stolen', 'longbeach']",2015-06-27 17:49:36,jjldickinson,68,2015-07-04 06:27:28,DSC_8558-61.jpg,
22,https://live.staticflickr.com/360/19393410272_aa43392711_o.jpg,0,0,"['nikond3300', '102d3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'walking', 'hiking', 'lariotrail', 'losangelesriver', 'lariver', 'river', 'water', 'rock', 'riprap', 'levee', 'pch', 'pacificcoasthighway', 'bridge', 'portoflongbeach', 'polb', 'harbor', 'crane', 'longbeach']",2015-06-27 17:43:31,jjldickinson,65,2015-07-04 06:27:23,,
23,https://live.staticflickr.com/519/19399617555_910b5940db_o.jpg,0,0,"['nikond3300', '102d3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'walking', 'hiking', 'lariotrail', 'losangelesriver', 'lariver', 'river', 'boat', 'tree', 'longbeach']",2015-06-27 17:41:29,jjldickinson,49,2015-07-04 06:27:18,DSC_8556-61.jpg,
24,https://live.staticflickr.com/3854/19373529586_0a2b440199_o.jpg,0,0,"['nikond3300', '102d3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'walking', 'hiking', 'lariotrail', 'losangelesriver', 'lariver', 'river', 'fish', 'carp', 'concrete', 'death', 'longbeach']",2015-06-27 17:39:44,jjldickinson,49,2015-07-04 06:27:13,DSC_8555-61.jpg,
25,https://live.staticflickr.com/410/19222411726_cb92bf2206_o.jpg,0,0,"['nikond3300', '102d3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'walking', 'hiking', 'lariotrail', 'losangelesriver', 'lariver', 'river', 'water', 'crane', 'longbeach']",2015-06-21 17:07:03,jjldickinson,56,2015-06-28 23:42:21,,
26,https://live.staticflickr.com/545/18626034854_655a7c012f_o.jpg,0,0,"['nikond3300', '102d3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'walking', 'hiking', 'lariotrail', 'losangelesriver', 'lariver', 'river', 'water', 'crane', 'longbeach']",2015-06-21 17:05:10,jjldickinson,47,2015-06-28 23:42:18,,
27,https://live.staticflickr.com/7733/17166748697_c36435c545_o.jpg,0,0,"['tree', 'river', 'losangelesriver', 'lariver', 'folar', 'lagranlimpieza', 'friendsofthelosangelesriver', 'nikond3300', 'lariotrail', 'thegreatlosangelesrivercleanup', 'promaster52mmdigitalhdprotectionfilter', '101d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2015-04-25 11:43:59,jjldickinson,80,2015-05-05 01:37:32,,
28,https://live.staticflickr.com/8819/17186629020_96cf8926f2_o.jpg,0,0,"['river', 'losangelesriver', 'lariver', 'folar', 'lagranlimpieza', 'friendsofthelosangelesriver', 'nikond3300', 'lariotrail', 'thegreatlosangelesrivercleanup', 'promaster52mmdigitalhdprotectionfilter', '101d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2015-04-25 11:42:58,jjldickinson,81,2015-05-05 01:37:18,,
29,https://live.staticflickr.com/7717/16753917883_0a38e7c4ff_o.jpg,0,0,"['river', 'tricycle', 'losangelesriver', 'lariver', 'folar', 'lagranlimpieza', 'friendsofthelosangelesriver', 'nikond3300', 'lariotrail', 'thegreatlosangelesrivercleanup', 'promaster52mmdigitalhdprotectionfilter', '101d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2015-04-25 11:42:47,jjldickinson,131,2015-05-05 01:37:01,DSC_7780.jpg,
30,https://live.staticflickr.com/7695/17186622660_75e2dcfd25_o.jpg,0,0,"['river', 'losangelesriver', 'lariver', 'folar', 'lagranlimpieza', 'friendsofthelosangelesriver', 'nikond3300', 'lariotrail', 'thegreatlosangelesrivercleanup', 'promaster52mmdigitalhdprotectionfilter', '101d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2015-04-25 11:40:15,jjldickinson,55,2015-05-05 01:36:30,,
31,https://live.staticflickr.com/8691/17372220902_191ae87d77_o.jpg,0,0,"['river', 'losangelesriver', 'lariver', 'folar', 'lagranlimpieza', 'friendsofthelosangelesriver', 'nikond3300', 'lariotrail', 'thegreatlosangelesrivercleanup', 'promaster52mmdigitalhdprotectionfilter', '101d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2015-04-25 11:07:49,jjldickinson,52,2015-05-05 01:34:12,,
32,https://live.staticflickr.com/7670/17372211332_dc6cc11048_o.jpg,0,0,"['bridge', 'river', 'losangelesriver', 'lariver', 'folar', 'lagranlimpieza', 'friendsofthelosangelesriver', 'nikond3300', 'lariotrail', 'willowstreetbridge', 'thegreatlosangelesrivercleanup', 'promaster52mmdigitalhdprotectionfilter', '101d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2015-04-25 10:45:42,jjldickinson,69,2015-05-05 01:32:58,,
33,https://live.staticflickr.com/7720/16753841283_9e73eec669_o.jpg,0,0,"['bridge', 'water', 'river', 'losangelesriver', 'lariver', 'folar', 'lagranlimpieza', 'friendsofthelosangelesriver', 'nikond3300', 'lariotrail', 'thegreatlosangelesrivercleanup', 'promaster52mmdigitalhdprotectionfilter', '101d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2015-04-25 09:46:52,jjldickinson,54,2015-05-05 01:27:13,,
34,https://live.staticflickr.com/7710/17186304058_9836ca5f2a_o.jpg,0,0,"['bridge', 'water', 'river', 'losangelesriver', 'lariver', 'folar', 'lagranlimpieza', 'friendsofthelosangelesriver', 'nikond3300', 'lariotrail', 'willowstreetbridge', 'thegreatlosangelesrivercleanup', 'promaster52mmdigitalhdprotectionfilter', '101d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2015-04-25 09:46:43,jjldickinson,83,2015-05-05 01:23:02,,
35,https://live.staticflickr.com/7702/17364050645_8d658f730a_o.jpg,0,0,"['nikond3300', '101d3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'wrigley', 'walking', 'hiking', 'tree', 'lariotrail', 'losangelesriver', 'lariver', 'river', 'water', 'longbeach']",2015-04-19 17:16:02,jjldickinson,84,2015-05-04 06:27:59,"As I walked, I looked down at the area I'd signed up to help clean during the Friends of the Los Angeles River event the following weekend.

DSC_7724.jpg",
36,https://live.staticflickr.com/7687/17176244178_65f9952f27_o.jpg,0,0,"['nikond3300', '101d3300', 'nikon1855mmf3556gvriiafsdxnikkor', 'promaster52mmdigitalhdprotectionfilter', 'wrigley', 'walking', 'hiking', 'tree', 'lariotrail', 'losangelesriver', 'lariver', 'river', 'water', 'longbeach']",2015-04-19 17:15:10,jjldickinson,79,2015-05-04 06:27:49,"As I walked, I looked down at the area I'd signed up to help clean during the Friends of the Los Angeles River event the following weekend.

DSC_7723.jpg",
37,https://live.staticflickr.com/5572/15058633940_a09fec158e_o.jpg,0,0,"['sculpture', 'art', 'bikepath', 'bicycling', 'losangeles', 'hiking', 'vicks', 'losangelesriver', 'lariver', 'frogtown', 'elysianvalley', 'frogtownartwalk', 'nikond3300', 'lariotrail', 'vastindustrialconcretekafkaesquestructures', 'losangelesrivergreenwaytrail', 'promaster52mmdigitalhdprotectionfilter', '100d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2014-09-13 20:42:22,jjldickinson,446,2014-09-15 08:41:50,,
